 ime,open,high,low,close,Volume
2025-02-03 10:37:00,596.73,596.98,596.32,596.5,27676
2025-02-03 10:38:00,596.48,596.7,595.92,596.57,28700
2025-02-03 10:39:00,596.53,596.92,596.47,596.63,20685
2025-02-03 10:40:00,596.62,596.85,596.33,596.33,12350
2025-02-03 10:41:00,596.3,598.34,596.15,598.09,70550
2025-02-03 10:42:00,597.98,598.57,597.9,598.32,56007
2025-02-03 10:43:00,598.39,598.65,597.75,597.78,40152
2025-02-03 10:44:00,597.82,598.26,597.67,598.14,25972
2025-02-03 10:45:00,598.13,598.22,597.75,597.929,15712
2025-02-03 10:46:00,597.929,598.09,597.57,597.93,16591
2025-02-03 10:47:00,597.97,598.01,597.05,597.26,31439
2025-02-03 10:48:00,597.3,597.87,597.27,597.45,27180
2025-02-03 10:49:00,597.49,597.52,596.9,597.5,55161
2025-02-03 10:50:00,597.51,598.09,597.35,598.01,24617
2025-02-03 10:51:00,598.06,598.25,597.65,597.739,13103
2025-02-03 10:52:00,597.68,597.95,597.41,597.83,22579
2025-02-03 10:53:00,597.89,598.04,597.74,597.75,30572
2025-02-03 10:54:00,597.74,597.74,597.3,597.53,14812
2025-02-03 10:55:00,597.5,598.04,597.25,597.98,28910
2025-02-03 10:56:00,598,598.22,597.74,598.13,7982
2025-02-03 10:57:00,598.13,598.38,597.9,597.93,10708
2025-02-03 10:58:00,597.92,598.3,597.78,598.089,20835
2025-02-03 10:59:00,598.05,598.1,597.8,597.88,20913
2025-02-03 11:00:00,597.86,598.29,597.5,598.17,30676
2025-02-03 11:01:00,598.13,598.71,598.06,598.5,39580
2025-02-03 11:02:00,598.53,598.57,597.97,597.97,21016
2025-02-03 11:03:00,598.08,598.28,596.8,597.09,109668
2025-02-03 11:04:00,597.06,597.7,596.92,597.61,20313
2025-02-03 11:05:00,597.65,597.7,595.77,595.92,76122
2025-02-03 11:06:00,595.9,597.63,595.84,597.51,52852
2025-02-03 11:07:00,597.479,597.569,597.06,597.43,45728
2025-02-03 11:08:00,597.44,597.95,597.23,597.67,39727
2025-02-03 11:09:00,597.67,597.95,597.54,597.69,19688
2025-02-03 11:10:00,597.71,598.47,597.71,598.19,24090
2025-02-03 11:11:00,598.17,598.17,597.75,597.87,5360
2025-02-03 11:12:00,597.83,598.08,597.8,597.97,5192
2025-02-03 11:13:00,597.919,598.24,597.8,598.2,8849
2025-02-03 11:14:00,598.18,598.29,598.07,598.19,8642
2025-02-03 11:15:00,598.17,598.54,598.17,598.4,14870
2025-02-03 11:16:00,598.4,598.4,597.93,598.17,10422
2025-02-03 11:17:00,598.13,598.35,597.89,598.32,19735
2025-02-03 11:18:00,598.29,598.66,598.28,598.57,18634
2025-02-03 11:19:00,598.57,598.78,598.45,598.69,16170
2025-02-03 11:20:00,598.7,598.83,598.56,598.69,15400
2025-02-03 11:21:00,598.7,598.96,598.44,598.79,18592
2025-02-03 11:22:00,598.77,599.25,598.62,599.01,22136
2025-02-03 11:23:00,599,599.03,598.52,598.75,18189
2025-02-03 11:24:00,598.75,598.82,598.56,598.67,7547
2025-02-03 11:25:00,598.64,598.82,598.43,598.43,7795
2025-02-03 11:26:00,598.43,598.43,597.85,598.24,17542
2025-02-03 11:27:00,598.18,598.19,597.69,597.9,8785
2025-02-03 11:28:00,597.85,598.07,597.82,597.93,10921
2025-02-03 11:29:00,597.93,597.96,597.56,597.92,18350
2025-02-03 11:30:00,597.87,597.99,597.67,597.87,4953
2025-02-03 11:31:00,597.81,597.83,597.26,597.79,20498
2025-02-03 11:32:00,597.76,598.25,597.76,598.1,15462
2025-02-03 11:33:00,598.14,598.48,598.14,598.351,13120
2025-02-03 11:34:00,598.4,598.57,598.38,598.48,5846
2025-02-03 11:35:00,598.5,598.66,598.24,598.27,8242
2025-02-03 11:36:00,598.22,598.75,598.22,598.49,11047
2025-02-03 11:37:00,598.56,598.72,598.25,598.36,7746
2025-02-03 11:38:00,598.37,598.48,598.25,598.4,5739
2025-02-03 11:39:00,598.4,598.72,598.4,598.72,5598
2025-02-03 11:40:00,598.75,598.92,598.64,598.66,16624
2025-02-03 11:41:00,598.68,598.69,598.28,598.3,10588
2025-02-03 11:42:00,598.24,598.45,597.95,598.1,17076
2025-02-03 11:43:00,598.12,598.23,597.89,598.23,6901
2025-02-03 11:44:00,598.3,598.79,598.19,598.76,18462
2025-02-03 11:45:00,598.78,598.8,598.56,598.69,11849
2025-02-03 11:46:00,598.715,598.97,598.64,598.92,12059
2025-02-03 11:47:00,598.91,598.92,598.52,598.57,13256
2025-02-03 11:48:00,598.57,599,598.5,598.91,19717
2025-02-03 11:49:00,598.92,599,597.99,598.07,47887
2025-02-03 11:50:00,598.02,598.7,598.02,598.59,20831
2025-02-03 11:51:00,598.57,599,598.56,598.97,31774
2025-02-03 11:52:00,598.96,599,598.8,598.94,14796
2025-02-03 11:53:00,598.96,599,598.73,598.73,14978
2025-02-03 11:54:00,598.72,598.75,598.57,598.6,13126
2025-02-03 11:55:00,598.56,598.56,598.06,598.15,20301
2025-02-03 11:56:00,598.18,598.21,597.459,597.83,48273
2025-02-03 11:57:00,597.84,597.84,597.04,597.26,25937
2025-02-03 11:58:00,597.25,597.34,596.92,597.32,25306
2025-02-03 11:59:00,597.32,597.54,597.21,597.33,23913
2025-02-03 12:00:00,597.36,597.7,597.02,597.64,31149
2025-02-03 12:01:00,597.64,597.66,596.89,597.25,26399
2025-02-03 12:02:00,597.26,597.26,596.86,597.12,14280
2025-02-03 12:03:00,597.06,597.24,596.81,596.94,6421
2025-02-03 12:04:00,596.93,597.16,596.85,597.16,12961
2025-02-03 12:05:00,597.19,597.43,597.079,597.43,14974
2025-02-03 12:06:00,597.39,597.53,597.22,597.32,11655
2025-02-03 12:07:00,597.19,597.19,596.8,596.87,11871
2025-02-03 12:08:00,596.82,597.04,596.71,597.03,14447
2025-02-03 12:09:00,597.04,597.47,596.92,597.47,17391
2025-02-03 12:10:00,597.46,597.63,597.12,597.2,5888
2025-02-03 12:11:00,597.189,597.189,596.76,596.79,5334
2025-02-03 12:12:00,596.78,597.31,596.7,597.27,9585
2025-02-03 12:13:00,597.31,597.41,597.04,597.13,5280
2025-02-03 12:14:00,597.105,597.35,597.07,597.24,3927
2025-02-03 12:15:00,597.2,597.24,596.96,597.02,4540
2025-02-03 12:16:00,596.989,597.14,596.94,597.01,4033
2025-02-03 12:17:00,597.04,597.09,596.94,597.02,6989
2025-02-03 12:18:00,597.2,597.46,597.2,597.28,9256
2025-02-03 12:19:00,597.23,597.44,597.15,597.43,3254
2025-02-03 12:20:00,597.43,597.665,597.395,597.45,5534
2025-02-03 12:21:00,597.48,597.86,597.4,597.72,9492
2025-02-03 12:22:00,597.7,597.88,597.58,597.86,7001
2025-02-03 12:23:00,597.89,598.01,597.851,597.97,12907
2025-02-03 12:24:00,597.97,598.5,597.97,598.481,23064
2025-02-03 12:25:00,598.48,598.53,598.31,598.45,4836
2025-02-03 12:26:00,598.54,598.67,598.45,598.45,5552
2025-02-03 12:27:00,598.45,598.67,598.37,598.41,1779
2025-02-03 12:28:00,598.36,598.55,598,598.15,5899
2025-02-03 12:29:00,598.17,598.17,597.37,597.44,24393
2025-02-03 12:30:00,597.365,597.5,597.14,597.5,25521
2025-02-03 12:31:00,597.5,597.575,597.1,597.21,13131
2025-02-03 12:32:00,597.175,597.27,596.9,597.03,10062
2025-02-03 12:33:00,596.98,597.08,596.85,597.02,9059
2025-02-03 12:34:00,596.99,597.08,596.87,596.93,7948
2025-02-03 12:35:00,596.87,597.07,596.68,597.04,21960
2025-02-03 12:36:00,597.03,597.13,596.8,596.89,7449
2025-02-03 12:37:00,596.889,596.99,596.52,596.55,10641
2025-02-03 12:38:00,596.51,596.89,596.4,596.75,9131
2025-02-03 12:39:00,596.71,596.9,596.54,596.76,2544
2025-02-03 12:40:00,596.71,596.84,596.52,596.55,5908
2025-02-03 12:41:00,596.58,596.82,596.38,596.475,9806
2025-02-03 12:42:00,596.52,596.72,596.38,596.42,9750
2025-02-03 12:43:00,596.44,596.83,596.44,596.77,13780
2025-02-03 12:44:00,596.72,596.8,596.45,596.5,13106
2025-02-03 12:45:00,596.53,596.94,596.53,596.87,6519
2025-02-03 12:46:00,596.85,596.88,596.52,596.575,14035
2025-02-03 12:47:00,596.51,596.59,596.46,596.59,8162
2025-02-03 12:48:00,596.565,596.76,596.41,596.69,6602
2025-02-03 12:49:00,596.72,597.14,596.5,596.8,14205
2025-02-03 12:50:00,596.809,597.22,596.8,597.21,20600
2025-02-03 12:51:00,597.205,597.57,597.16,597.45,21425
2025-02-03 12:52:00,597.41,597.62,597.31,597.39,3581
2025-02-03 12:53:00,597.42,597.48,597.25,597.44,3785
2025-02-03 12:54:00,597.47,598.08,597.47,597.88,29521
2025-02-03 12:55:00,597.87,597.92,595.99,596.73,139223
2025-02-03 12:56:00,596.48,597.74,596.25,596.88,121087
2025-02-03 12:57:00,596.78,597.02,596.24,596.6,31191
2025-02-03 12:58:00,596.62,597.46,596.62,597.32,27836
2025-02-03 12:59:00,597.27,597.64,596.76,597.41,26218
2025-02-03 13:00:00,597.27,597.42,596.55,596.58,16124
2025-02-03 13:01:00,596.5,596.92,596.27,596.59,8314
2025-02-03 13:02:00,596.56,596.62,596.08,596.46,22469
2025-02-03 13:03:00,596.51,596.92,596.36,596.92,17926
2025-02-03 13:04:00,596.92,597.63,596.9,597.5,24370
2025-02-03 13:05:00,597.46,597.59,597.22,597.5,15168
2025-02-03 13:06:00,597.49,597.78,597.22,597.37,24867
2025-02-03 13:07:00,597.38,597.525,596.84,597.5,17673
2025-02-03 13:08:00,597.41,597.69,597.16,597.16,6235
2025-02-03 13:09:00,597.179,597.179,596.46,596.72,19045
2025-02-03 13:10:00,596.69,596.69,596.43,596.67,4488
2025-02-03 13:11:00,596.73,596.87,596.45,596.87,5813
2025-02-03 13:12:00,596.79,597.43,596.7,597.29,19165
2025-02-03 13:13:00,597.32,597.82,597.32,597.82,17938
2025-02-03 13:14:00,597.85,597.9,597.54,597.56,2937
2025-02-03 13:15:00,597.58,597.84,597.56,597.81,2883
2025-02-03 13:16:00,597.811,597.98,597.64,597.89,8641
2025-02-03 13:17:00,597.82,597.86,597.49,597.76,5458
2025-02-03 13:18:00,597.8,597.95,597.6,597.62,6872
2025-02-03 13:19:00,597.62,597.68,597.19,597.36,14765
2025-02-03 13:20:00,597.27,597.8,597.27,597.74,6657
2025-02-03 13:21:00,597.72,597.75,597.44,597.65,2332
2025-02-03 13:22:00,597.55,597.61,597.29,597.5,2694
2025-02-03 13:23:00,597.48,597.54,597.28,597.45,6979
2025-02-03 13:24:00,597.34,597.56,597.22,597.55,8457
2025-02-03 13:25:00,597.54,597.75,597.44,597.73,8922
2025-02-03 13:26:00,597.7,598.01,597.66,597.85,13432
2025-02-03 13:27:00,597.84,597.96,597.76,597.79,6445
2025-02-03 13:28:00,597.78,598.24,597.71,598.09,13928
2025-02-03 13:29:00,598.12,598.18,597.64,597.83,14492
2025-02-03 13:30:00,597.83,597.94,597.68,597.82,8305
2025-02-03 13:31:00,597.8,597.9,597.75,597.86,13863
2025-02-03 13:32:00,597.85,598.25,597.85,598.211,25016
2025-02-03 13:33:00,598.22,598.42,597.96,598.24,15218
2025-02-03 13:34:00,598.21,598.44,598.2,598.36,10033
2025-02-03 13:35:00,598.35,598.53,598.26,598.43,5668
2025-02-03 13:36:00,598.43,598.59,597.99,598.03,16470
2025-02-03 13:37:00,598.02,598.24,597.8,598.24,17509
2025-02-03 13:38:00,598.23,598.32,598.11,598.31,4751
2025-02-03 13:39:00,598.3,598.3,598.03,598.2,8088
2025-02-03 13:40:00,598.18,598.3,597.94,598.21,3228
2025-02-03 13:41:00,598.25,598.31,597.98,598.29,2800
2025-02-03 13:42:00,598.32,598.32,597.55,597.62,14121
2025-02-03 13:43:00,597.66,597.66,597.43,597.58,7172
2025-02-03 13:44:00,597.57,597.91,597.57,597.83,3262
2025-02-03 13:45:00,597.86,598.15,597.86,598.09,7873
2025-02-03 13:46:00,598.07,598.56,598.05,598.48,10565
2025-02-03 13:47:00,598.45,598.55,598.38,598.41,2891
2025-02-03 13:48:00,598.5,598.67,598.45,598.6,4609
2025-02-03 13:49:00,598.59,598.59,598.38,598.47,9342
2025-02-03 13:50:00,598.47,598.8,598.47,598.69,7584
2025-02-03 13:51:00,598.74,598.93,598.67,598.8,12579
2025-02-03 13:52:00,598.8,598.84,598.61,598.69,4962
2025-02-03 13:53:00,598.69,598.85,598.68,598.83,9196
2025-02-03 13:54:00,598.79,598.82,598.69,598.76,4399
2025-02-03 13:55:00,598.78,598.99,598.72,598.95,19903
2025-02-03 13:56:00,598.95,599,598.69,598.77,12268
2025-02-03 13:57:00,598.79,598.99,598.79,598.91,14745
2025-02-03 13:58:00,598.88,598.96,598.8,598.89,3364
2025-02-03 13:59:00,598.88,598.93,598.83,598.85,4996
2025-02-03 14:00:00,598.81,599.08,598.77,599.06,57463
2025-02-03 14:01:00,599.14,599.16,598.82,598.92,8363
2025-02-03 14:02:00,598.86,598.86,598.61,598.74,5555
2025-02-03 14:03:00,598.71,598.88,598.64,598.77,8503
2025-02-03 14:04:00,598.77,598.93,598.66,598.83,4311
2025-02-03 14:05:00,598.82,598.82,598.54,598.58,3705
2025-02-03 14:06:00,598.54,598.88,598.51,598.78,5964
2025-02-03 14:07:00,598.81,599.02,598.81,599.02,3934
2025-02-03 14:08:00,598.97,599.1,598.9,599.06,5372
2025-02-03 14:09:00,599.07,599.16,598.96,599.06,8129
2025-02-03 14:10:00,599.05,599.42,599.05,599.41,30124
2025-02-03 14:11:00,599.43,599.43,599.21,599.3,3541
2025-02-03 14:12:00,599.27,599.5,599.24,599.31,7793
2025-02-03 14:13:00,599.3,599.52,599.27,599.52,11020
2025-02-03 14:14:00,599.49,599.7,599.49,599.62,11907
2025-02-03 14:15:00,599.65,599.98,599.59,599.84,10050
2025-02-03 14:16:00,599.84,599.99,599.79,599.85,11166
2025-02-03 14:17:00,599.9,600,599.8,599.96,9935
2025-02-03 14:18:00,599.98,600,599.71,599.71,20918
2025-02-03 14:19:00,599.76,599.97,599.76,599.88,5424
2025-02-03 14:20:00,599.9,599.9,599.7,599.82,4423
2025-02-03 14:21:00,599.81,599.9,599.78,599.85,3074
2025-02-03 14:22:00,599.8,599.84,599.61,599.68,8812
2025-02-03 14:23:00,599.71,599.9,599.7,599.829,2506
2025-02-03 14:24:00,599.83,599.97,599.76,599.87,6089
2025-02-03 14:25:00,599.86,599.92,599.83,599.87,3582
2025-02-03 14:26:00,599.86,599.94,599.73,599.76,2465
2025-02-03 14:27:00,599.73,599.77,599.56,599.56,6082
2025-02-03 14:28:00,599.635,599.71,599.52,599.6,4300
2025-02-03 14:29:00,599.62,599.64,599.44,599.48,10027
2025-02-03 14:30:00,599.5,599.55,599.39,599.53,10102
2025-02-03 14:31:00,599.53,599.7,599.5,599.67,6746
2025-02-03 14:32:00,599.68,599.78,599.58,599.73,13218
2025-02-03 14:33:00,599.74,599.85,599.74,599.82,3915
2025-02-03 14:34:00,599.82,599.83,599.7,599.72,8689
2025-02-03 14:35:00,599.7,599.7,599.42,599.46,7088
2025-02-03 14:36:00,599.47,599.59,599.39,599.42,7844
2025-02-03 14:37:00,599.46,599.6,599.26,599.33,2635
2025-02-03 14:38:00,599.3,599.54,599.25,599.54,2762
2025-02-03 14:39:00,599.54,599.55,599.41,599.47,2753
2025-02-03 14:40:00,599.48,599.61,599.32,599.61,4896
2025-02-03 14:41:00,599.65,599.99,599.65,599.89,37574
2025-02-03 14:42:00,599.86,599.93,599.78,599.865,7956
2025-02-03 14:43:00,599.885,599.93,599.84,599.85,1611
2025-02-03 14:44:00,599.89,599.98,599.84,599.89,12357
2025-02-03 14:45:00,599.9,600.21,599.88,600.08,9977
2025-02-03 14:46:00,600.09,600.09,599.95,600,7253
2025-02-03 14:47:00,600.05,600.06,599.89,600.06,4282
2025-02-03 14:48:00,600.06,600.29,600.06,600.24,5595
2025-02-03 14:49:00,600.25,600.26,600.08,600.1,20634
2025-02-03 14:50:00,600.14,600.21,600.05,600.11,14276
2025-02-03 14:51:00,600.13,600.2,600.05,600.18,6443
2025-02-03 14:52:00,600.16,600.18,600.07,600.1,4931
2025-02-03 14:53:00,600.03,600.04,599.94,600.04,3702
2025-02-03 14:54:00,600.01,600.09,599.9,599.93,6255
2025-02-03 14:55:00,599.91,600.02,599.86,600.02,10053
2025-02-03 14:56:00,600.02,600.03,599.78,599.86,4837
2025-02-03 14:57:00,599.86,599.87,599.61,599.61,9979
2025-02-03 14:58:00,599.63,599.66,599.42,599.44,2477
2025-02-03 14:59:00,599.47,599.69,599.43,599.69,4470
2025-02-03 15:00:00,599.69,599.77,599.4,599.65,11307
2025-02-03 15:01:00,599.67,599.83,599.53,599.83,6641
2025-02-03 15:02:00,599.83,599.86,599.65,599.7,6694
2025-02-03 15:03:00,599.69,599.89,599.6,599.84,9987
2025-02-03 15:04:00,599.85,600.01,599.85,599.9,3286
2025-02-03 15:05:00,599.86,599.92,599.59,599.61,5989
2025-02-03 15:06:00,599.61,599.675,599.29,599.34,9944
2025-02-03 15:07:00,599.31,599.43,599.26,599.36,9441
2025-02-03 15:08:00,599.33,599.42,599.28,599.29,5591
2025-02-03 15:09:00,599.27,599.52,599.26,599.36,6927
2025-02-03 15:10:00,599.33,599.41,599.12,599.35,19972
2025-02-03 15:11:00,599.36,599.44,599,599,29516
2025-02-03 15:12:00,599,599.23,598.94,599.1,9105
2025-02-03 15:13:00,599.12,599.16,599.02,599.02,12567
2025-02-03 15:14:00,599.03,599.1,598.93,599.01,7618
2025-02-03 15:15:00,598.99,599.15,598.83,599.12,13698
2025-02-03 15:16:00,599.13,599.21,599.01,599.21,7683
2025-02-03 15:17:00,599.21,599.39,599.13,599.38,16097
2025-02-03 15:18:00,599.38,599.47,599.2,599.35,26473
2025-02-03 15:19:00,599.37,599.46,599.33,599.46,3816
2025-02-03 15:20:00,599.44,599.6,599.4,599.45,17106
2025-02-03 15:21:00,599.409,599.5,599.37,599.4,5320
2025-02-03 15:22:00,599.44,599.47,599.155,599.23,10592
2025-02-03 15:23:00,599.25,599.44,599.16,599.4,6515
2025-02-03 15:24:00,599.43,599.45,599.29,599.39,11576
2025-02-03 15:25:00,599.35,599.36,599.06,599.07,8715
2025-02-03 15:26:00,599.1,599.1,598.83,598.83,15705
2025-02-03 15:27:00,598.84,598.99,598.75,598.76,10431
2025-02-03 15:28:00,598.75,598.94,598.67,598.85,31983
2025-02-03 15:29:00,598.82,598.86,598.4,598.52,18633
2025-02-03 15:30:00,598.56,598.62,598.29,598.36,12521
2025-02-03 15:31:00,598.37,598.49,598.11,598.22,11054
2025-02-03 15:32:00,598.28,598.48,598.28,598.48,20244
2025-02-03 15:33:00,598.43,598.71,598.42,598.7,13501
2025-02-03 15:34:00,598.67,598.82,598.56,598.68,17545
2025-02-03 15:35:00,598.63,598.76,598.38,598.76,22519
2025-02-03 15:36:00,598.76,598.78,598.54,598.73,21791
2025-02-03 15:37:00,598.73,599.05,598.73,598.99,13874
2025-02-03 15:38:00,598.97,599.04,598.81,598.86,28167
2025-02-03 15:39:00,598.82,598.82,598.589,598.589,19962
2025-02-03 15:40:00,598.6,598.88,598.59,598.65,9011
2025-02-03 15:41:00,598.62,598.62,598.28,598.31,10653
2025-02-03 15:42:00,598.28,598.38,598.19,598.21,10736
2025-02-03 15:43:00,598.2,598.38,598.1,598.35,29837
2025-02-03 15:44:00,598.35,598.39,598.21,598.28,16047
2025-02-03 15:45:00,598.28,598.43,598.15,598.36,17320
2025-02-03 15:46:00,598.39,598.39,598.02,598.05,19257
2025-02-03 15:47:00,598.03,598.23,597.94,598.13,23485
2025-02-03 15:48:00,598.15,598.32,598.05,598.2,31693
2025-02-03 15:49:00,598.23,598.55,598.1,598.49,41886
2025-02-03 15:50:00,598.55,598.83,598.35,598.38,64882
2025-02-03 15:51:00,598.38,598.5,598.2,598.29,54913
2025-02-03 15:52:00,598.295,598.45,598.26,598.41,45644
2025-02-03 15:53:00,598.43,598.62,598.35,598.53,38927
2025-02-03 15:54:00,598.53,598.58,598.205,598.25,35538
2025-02-03 15:55:00,598.22,598.23,597.93,597.93,60024
2025-02-03 15:56:00,597.94,597.94,597.67,597.73,100041
2025-02-03 15:57:00,597.73,598,597.66,597.82,113099
2025-02-03 15:58:00,597.83,598.1,597.78,597.99,187108
2025-02-03 15:59:00,598.01,598.06,597.4,597.64,316181
2025-02-04 9:30:00,597.8,597.83,597.34,597.67,74646
2025-02-04 9:31:00,597.68,597.78,597.28,597.39,43078
2025-02-04 9:32:00,597.37,597.93,597.34,597.93,28265
2025-02-04 9:33:00,597.92,598.16,597.89,598.06,29269
2025-02-04 9:34:00,598.08,598.17,597.99,598.01,16274
2025-02-04 9:35:00,598,598.09,597.87,598.09,13804
2025-02-04 9:36:00,598.09,598.2,597.9,598.07,16485
2025-02-04 9:37:00,598.05,598.16,597.87,597.96,27070
2025-02-04 9:38:00,598.02,598.4,597.98,598.38,27556
2025-02-04 9:39:00,598.39,598.54,598.24,598.31,36532
2025-02-04 9:40:00,598.28,598.33,597.97,598.15,27310
2025-02-04 9:41:00,598.13,598.2,597.97,598.03,26432
2025-02-04 9:42:00,598.01,598.43,597.83,598.38,18125
2025-02-04 9:43:00,598.38,598.54,598.3,598.48,12081
2025-02-04 9:44:00,598.48,598.52,598.22,598.22,4816
2025-02-04 9:45:00,598.27,598.43,598.1,598.11,10556
2025-02-04 9:46:00,598.105,598.26,597.96,598.17,6489
2025-02-04 9:47:00,598.17,598.25,598,598.02,7063
2025-02-04 9:48:00,598.04,598.23,597.95,598.03,5547
2025-02-04 9:49:00,598.02,598.27,598.01,598.24,6248
2025-02-04 9:50:00,598.26,598.57,598.23,598.3,17666
2025-02-04 9:51:00,598.28,598.39,598.07,598.37,13845
2025-02-04 9:52:00,598.36,598.57,598.34,598.57,9041
2025-02-04 9:53:00,598.57,598.86,598.57,598.78,29880
2025-02-04 9:54:00,598.83,598.97,598.8,598.97,14756
2025-02-04 9:55:00,598.95,599.14,598.92,598.95,14956
2025-02-04 9:56:00,598.95,599.04,598.85,598.98,5833
2025-02-04 9:57:00,598.97,599.09,598.93,599.01,21739
2025-02-04 9:58:00,599,599.12,598.7,599.07,13208
2025-02-04 9:59:00,599.091,599.2,598.91,598.98,14182
2025-02-04 10:00:00,599.02,599.9,598.98,599.45,35242
2025-02-04 10:01:00,599.5,599.53,599.3,599.53,6967
2025-02-04 10:02:00,599.52,599.73,599.46,599.62,9646
2025-02-04 10:03:00,599.715,599.72,599.52,599.58,5078
2025-02-04 10:04:00,599.57,599.84,599.5,599.8,10068
2025-02-04 10:05:00,599.8,600.12,599.64,599.85,14286
2025-02-04 10:06:00,599.88,599.975,599.6,599.78,8148
2025-02-04 10:07:00,599.8,600.15,599.74,600.15,10263
2025-02-04 10:08:00,600.15,600.31,600.09,600.27,16097
2025-02-04 10:09:00,600.28,600.67,600.28,600.53,20767
2025-02-04 10:10:00,600.51,600.83,600.51,600.76,15954
2025-02-04 10:11:00,600.79,600.83,600.55,600.59,10905
2025-02-04 10:12:00,600.64,600.93,600.36,600.38,39200
2025-02-04 10:13:00,600.355,600.62,600.355,600.36,16195
2025-02-04 10:14:00,600.42,600.63,600.34,600.43,22085
2025-02-04 10:15:00,600.5,600.7,600.48,600.5,13029
2025-02-04 10:16:00,600.51,600.73,600.4,600.68,7649
