 ime,open,high,low,close,Volume
2025-02-06 10:23:00,6078.23,6078.52,6075.96,6076.14,9437660
2025-02-06 10:24:00,6076.02,6076.13,6070.42,6070.78,9388260
2025-02-06 10:25:00,6070.73,6070.94,6068.58,6069.97,8093040
2025-02-06 10:26:00,6069.91,6071.16,6068.86,6069.8,7327020
2025-02-06 10:27:00,6069.81,6070.61,6069.27,6070.24,6843160
2025-02-06 10:28:00,6070.22,6070.95,6069,6069.19,6844570
2025-02-06 10:29:00,6069.26,6069.71,6068.37,6069.1,6408390
2025-02-06 10:30:00,6069.1,6069.78,6067.92,6068.35,6887310
2025-02-06 10:31:00,6068.44,6069.95,6067.5,6069.13,6548200
2025-02-06 10:32:00,6069.01,6069.79,6068.65,6069.15,6042230
2025-02-06 10:33:00,6069.14,6071.22,6069.12,6071.22,6318840
2025-02-06 10:34:00,6071.6,6071.77,6069.2,6069.51,6490670
2025-02-06 10:35:00,6069.74,6070.35,6069.34,6070.04,7313960
2025-02-06 10:36:00,6070.01,6072.7,6070.01,6072.59,7255160
2025-02-06 10:37:00,6072.7,6074.32,6072.35,6074.23,5983380
2025-02-06 10:38:00,6074.11,6076.55,6074.11,6076.25,7066640
2025-02-06 10:39:00,6076.35,6076.93,6063.9,6064.54,11894270
2025-02-06 10:40:00,6063.94,6069.91,6063.94,6067.36,6885440
2025-02-06 10:41:00,6067.44,6070.67,6067.44,6070.16,5884440
2025-02-06 10:42:00,6070.2,6072.46,6070.2,6071.49,5858380
2025-02-06 10:43:00,6071.49,6071.49,6067.08,6067.19,6248880
2025-02-06 10:44:00,6067.51,6068.3,6065.98,6066.71,5501990
2025-02-06 10:45:00,6066.71,6067.01,6065.17,6066.3,5525340
2025-02-06 10:46:00,6066.35,6066.45,6064.79,6064.83,5926930
2025-02-06 10:47:00,6064.71,6065.12,6062.46,6062.46,6363010
2025-02-06 10:48:00,6061.92,6063.28,6061.29,6063.01,7655950
2025-02-06 10:49:00,6063.24,6064.09,6062.74,6063.54,6512070
2025-02-06 10:50:00,6063.61,6066.44,6063.55,6066.19,5960550
2025-02-06 10:51:00,6066.34,6067.03,6065.97,6066.7,5621350
2025-02-06 10:52:00,6066.82,6068.17,6066.01,6067.92,7898240
2025-02-06 10:53:00,6067.83,6068.07,6065.86,6066.48,5624270
2025-02-06 10:54:00,6066.63,6067.95,6066.63,6067.62,5428070
2025-02-06 10:55:00,6067.75,6068.66,6066.26,6066.26,5728810
2025-02-06 10:56:00,6066.2,6067.48,6065.85,6066.15,7103260
2025-02-06 10:57:00,6066.11,6067.2,6065.78,6067.19,6273400
2025-02-06 10:58:00,6067.3,6067.5,6065.15,6065.62,5971910
2025-02-06 10:59:00,6065.75,6066.92,6065.69,6066.36,5180560
2025-02-06 11:00:00,6066.37,6066.42,6065.59,6066.02,6200320
2025-02-06 11:01:00,6066.1,6067.95,6066.1,6067.59,7162570
2025-02-06 11:02:00,6067.37,6067.48,6066.64,6067.42,5585320
2025-02-06 11:03:00,6067.57,6069.26,6067.57,6068.87,5882950
2025-02-06 11:04:00,6068.76,6069.07,6068.04,6068.04,6549510
2025-02-06 11:05:00,6068.09,6068.19,6067.4,6068.07,5707310
2025-02-06 11:06:00,6068.07,6069.68,6067.96,6069.1,5903880
2025-02-06 11:07:00,6069.15,6069.95,6068.65,6068.65,5132740
2025-02-06 11:08:00,6068.4,6069.53,6067.92,6069.53,6141640
2025-02-06 11:09:00,6069.61,6071.06,6069.59,6070.69,5294980
2025-02-06 11:10:00,6070.74,6073.79,6070.67,6073.54,7223720
2025-02-06 11:11:00,6073.52,6074.51,6073.51,6074.23,6206390
2025-02-06 11:12:00,6074.28,6074.64,6072.82,6073.16,5579030
2025-02-06 11:13:00,6073.18,6073.59,6072.53,6073.22,4739180
2025-02-06 11:14:00,6073.39,6075.91,6073.17,6075.69,7116680
2025-02-06 11:15:00,6075.65,6076.03,6074.82,6075.12,5349130
2025-02-06 11:16:00,6075.23,6075.75,6074.96,6075.67,4738370
2025-02-06 11:17:00,6075.8,6075.9,6075.12,6075.44,6701900
2025-02-06 11:18:00,6075.6,6076.46,6075.6,6075.98,4722500
2025-02-06 11:19:00,6075.99,6076.29,6075.35,6076.2,4739800
2025-02-06 11:20:00,6076.12,6076.12,6075.3,6075.52,5197080
2025-02-06 11:21:00,6075.51,6076.75,6075.51,6075.79,5699610
2025-02-06 11:22:00,6075.73,6075.99,6073.93,6074.93,5193760
2025-02-06 11:23:00,6075.06,6075.95,6075.06,6075.91,4931950
2025-02-06 11:24:00,6075.98,6076.85,6075.93,6076.68,4791110
2025-02-06 11:25:00,6076.8,6076.81,6076.25,6076.3,4593580
2025-02-06 11:26:00,6076.43,6076.63,6075.38,6076.03,5445050
2025-02-06 11:27:00,6075.98,6076.34,6075.34,6076.22,4135130
2025-02-06 11:28:00,6076.16,6076.18,6075.23,6075.23,5012810
2025-02-06 11:29:00,6075.26,6075.52,6074.97,6075.4,4600830
2025-02-06 11:30:00,6075.39,6075.48,6072.68,6073.16,5435100
2025-02-06 11:31:00,6073.16,6073.72,6072.98,6073.72,5189590
2025-02-06 11:32:00,6073.78,6075.03,6073.78,6074.26,5333820
2025-02-06 11:33:00,6074.41,6075.12,6073.32,6073.41,6159560
2025-02-06 11:34:00,6073.61,6074.24,6073.14,6073.14,5014990
2025-02-06 11:35:00,6073.2,6074.45,6073.2,6073.72,5130160
2025-02-06 11:36:00,6073.82,6073.98,6072.1,6073.6,5420930
2025-02-06 11:37:00,6073.64,6074.25,6071.1,6071.1,5876340
2025-02-06 11:38:00,6071.17,6071.17,6069.69,6070.61,5543570
2025-02-06 11:39:00,6070.66,6071.49,6070.16,6071.38,5760300
2025-02-06 11:40:00,6071.45,6071.68,6070.82,6070.82,4920640
2025-02-06 11:41:00,6070.82,6071.83,6070.47,6070.73,4699860
2025-02-06 11:42:00,6070.74,6070.78,6069.76,6070.47,5685030
2025-02-06 11:43:00,6070.46,6070.76,6069.91,6070.23,4987070
2025-02-06 11:44:00,6070.39,6070.87,6070.19,6070.19,4670530
2025-02-06 11:45:00,6070.3,6070.3,6067.68,6068.99,5000930
2025-02-06 11:46:00,6068.97,6069.23,6068.42,6068.93,4291050
2025-02-06 11:47:00,6069,6070.24,6068.98,6070.24,5393910
2025-02-06 11:48:00,6070.37,6072.02,6070.34,6071.41,4936360
2025-02-06 11:49:00,6071.5,6071.93,6071.23,6071.62,5584340
2025-02-06 11:50:00,6071.66,6072.35,6071.44,6072.2,5046580
2025-02-06 11:51:00,6072.26,6073.96,6071.8,6073.39,5793590
2025-02-06 11:52:00,6073.62,6075.09,6073.57,6074.96,5269760
2025-02-06 11:53:00,6074.95,6075.09,6073.69,6073.89,6749370
2025-02-06 11:54:00,6073.86,6074.56,6073.03,6073.86,7389270
2025-02-06 11:55:00,6073.77,6074.47,6073.48,6073.9,5346380
2025-02-06 11:56:00,6073.94,6074.69,6073.73,6073.94,4733130
2025-02-06 11:57:00,6074.06,6074.06,6071.65,6071.66,5890840
2025-02-06 11:58:00,6071.65,6072.11,6070.33,6070.33,5148800
2025-02-06 11:59:00,6070.43,6071.52,6070.2,6071.4,4609630
2025-02-06 12:00:00,6071.55,6071.76,6067.46,6068,6823080
2025-02-06 12:01:00,6068.04,6069.11,6067.56,6068.86,6346740
2025-02-06 12:02:00,6069.02,6070.2,6068.7,6069.49,4609530
2025-02-06 12:03:00,6069.45,6070.89,6069.45,6070.6,4621390
2025-02-06 12:04:00,6070.65,6071.33,6070.65,6070.97,4164070
2025-02-06 12:05:00,6070.95,6071.22,6069.42,6069.86,4837360
2025-02-06 12:06:00,6069.98,6070.13,6069.57,6069.7,4693630
2025-02-06 12:07:00,6069.67,6070.52,6069.6,6070.34,3682640
2025-02-06 12:08:00,6070.51,6070.73,6070.18,6070.73,4376790
2025-02-06 12:09:00,6070.83,6070.87,6069.54,6069.98,6108300
2025-02-06 12:10:00,6070.28,6070.28,6069.15,6069.37,3932980
2025-02-06 12:11:00,6069.35,6069.73,6068.76,6068.76,4610950
2025-02-06 12:12:00,6068.94,6069.08,6068.09,6068.9,4083210
2025-02-06 12:13:00,6068.88,6069.05,6068.6,6069.05,3734550
2025-02-06 12:14:00,6069.02,6069.02,6068.03,6068.15,4077520
2025-02-06 12:15:00,6068.19,6068.53,6067.6,6067.79,4388310
2025-02-06 12:16:00,6067.82,6069.96,6067.82,6069.96,4069380
2025-02-06 12:17:00,6069.99,6072.13,6069.99,6072.09,4685340
2025-02-06 12:18:00,6072.18,6072.55,6071.55,6072.18,4358770
2025-02-06 12:19:00,6072.26,6073.25,6072.13,6073.25,4813300
2025-02-06 12:20:00,6073.31,6074.45,6073.31,6074.34,4906390
2025-02-06 12:21:00,6074.46,6074.62,6073.81,6074.51,4594080
2025-02-06 12:22:00,6074.48,6075.64,6074.48,6075.08,4542720
2025-02-06 12:23:00,6075.06,6075.41,6075.06,6075.31,4301460
2025-02-06 12:24:00,6075.45,6075.94,6075.17,6075.72,4844220
2025-02-06 12:25:00,6075.71,6075.75,6074.11,6074.11,4856000
2025-02-06 12:26:00,6074.06,6074.54,6073.88,6073.95,5033410
2025-02-06 12:27:00,6073.99,6074.02,6072.62,6072.99,4478240
2025-02-06 12:28:00,6073.04,6073.47,6072.44,6073,4700370
2025-02-06 12:29:00,6072.95,6072.95,6070.92,6070.98,5059920
2025-02-06 12:30:00,6071.01,6071.09,6069.74,6070.4,4586410
2025-02-06 12:31:00,6070.36,6070.39,6068.65,6070.39,4558480
2025-02-06 12:32:00,6070.47,6070.47,6069.82,6070.13,4021860
2025-02-06 12:33:00,6070.06,6071.04,6069.87,6070.83,4357820
2025-02-06 12:34:00,6070.77,6070.86,6070.18,6070.86,3958820
2025-02-06 12:35:00,6070.91,6072.16,6070.91,6072.01,4283740
2025-02-06 12:36:00,6072.11,6072.66,6071.46,6071.83,3834370
2025-02-06 12:37:00,6071.84,6072.79,6071.64,6072.31,3777720
2025-02-06 12:38:00,6072.29,6072.83,6071.83,6072.76,3551220
2025-02-06 12:39:00,6072.79,6072.88,6071.87,6071.87,3436170
2025-02-06 12:40:00,6072.02,6072.7,6071.97,6072.13,3691340
2025-02-06 12:41:00,6072.19,6072.37,6071.77,6072.18,3841090
2025-02-06 12:42:00,6072.05,6072.51,6071.83,6071.98,3651180
2025-02-06 12:43:00,6071.97,6072.04,6071.52,6071.67,4066810
2025-02-06 12:44:00,6071.72,6072.25,6071.54,6072.06,3513560
2025-02-06 12:45:00,6072.1,6072.53,6071.35,6071.35,4337540
2025-02-06 12:46:00,6071.45,6072.37,6071.45,6072.35,3570490
2025-02-06 12:47:00,6072.3,6072.3,6071.63,6071.87,3549580
2025-02-06 12:48:00,6071.88,6072.17,6071.51,6071.51,3823320
2025-02-06 12:49:00,6071.44,6073.48,6071.44,6073.47,3572040
2025-02-06 12:50:00,6073.46,6074.72,6073.26,6074.49,3976900
2025-02-06 12:51:00,6074.49,6074.67,6074,6074.65,3424590
2025-02-06 12:52:00,6074.8,6075.38,6074.6,6075.11,3993360
2025-02-06 12:53:00,6075.18,6076.05,6074.89,6075.88,3546410
2025-02-06 12:54:00,6075.92,6076.25,6075.52,6075.58,3790600
2025-02-06 12:55:00,6075.58,6076.49,6075.51,6076.38,3693340
2025-02-06 12:56:00,6076.42,6077.07,6076.38,6076.96,4025130
2025-02-06 12:57:00,6076.91,6077.35,6075.55,6075.65,4448780
2025-02-06 12:58:00,6075.67,6075.74,6075.23,6075.53,3610850
2025-02-06 12:59:00,6075.59,6075.98,6075.36,6075.69,3973200
2025-02-06 13:00:00,6075.59,6076.38,6075.55,6076.33,3508780
2025-02-06 13:01:00,6076.38,6077.1,6076.24,6076.89,3769180
2025-02-06 13:02:00,6076.95,6077.87,6076.87,6077.87,3933950
2025-02-06 13:03:00,6077.87,6078.05,6077.5,6077.7,3629710
2025-02-06 13:04:00,6077.82,6078.35,6077.63,6078.13,3738780
2025-02-06 13:05:00,6078.23,6079.1,6078.13,6079.1,5010850
2025-02-06 13:06:00,6079.2,6079.39,6078.61,6078.61,3872530
2025-02-06 13:07:00,6078.55,6078.76,6078.19,6078.23,3945000
2025-02-06 13:08:00,6078.16,6078.79,6078.09,6078.38,3299930
2025-02-06 13:09:00,6078.36,6078.49,6074.48,6074.74,5898670
2025-02-06 13:10:00,6075,6077.4,6075,6077.32,4056150
2025-02-06 13:11:00,6077.25,6077.25,6073.41,6073.9,5302670
2025-02-06 13:12:00,6073.98,6075.38,6073.98,6074.94,4067420
2025-02-06 13:13:00,6074.97,6075.82,6074.93,6075.05,3330430
2025-02-06 13:14:00,6075.1,6075.2,6073.54,6073.91,3887040
2025-02-06 13:15:00,6073.84,6075.57,6073.84,6075.5,4210870
2025-02-06 13:16:00,6075.54,6075.62,6074.88,6075.24,3671490
2025-02-06 13:17:00,6075.3,6075.98,6073.15,6075.02,6259970
2025-02-06 13:18:00,6075.06,6076.78,6075.02,6075.91,4232140
2025-02-06 13:19:00,6075.95,6076.36,6074.56,6076.01,4324350
2025-02-06 13:20:00,6075.98,6076.12,6075.37,6075.54,3144980
2025-02-06 13:21:00,6075.55,6076.64,6075.35,6075.61,4228600
2025-02-06 13:22:00,6075.54,6075.78,6074.68,6074.82,4042870
2025-02-06 13:23:00,6074.81,6075.7,6074.81,6075.68,3969010
2025-02-06 13:24:00,6075.69,6076.75,6075.59,6076.63,5139160
2025-02-06 13:25:00,6076.6,6076.61,6075.74,6076,4023110
2025-02-06 13:26:00,6075.97,6076.05,6074.2,6074.32,3729820
2025-02-06 13:27:00,6074.39,6075.4,6074.2,6074.8,4552170
2025-02-06 13:28:00,6074.89,6075.07,6073.86,6074.61,4013320
2025-02-06 13:29:00,6074.72,6075.37,6074.51,6075.3,3264040
2025-02-06 13:30:00,6075.22,6075.84,6075.16,6075.62,3398010
2025-02-06 13:31:00,6075.73,6076.88,6075.62,6076.8,3191960
2025-02-06 13:32:00,6076.87,6077.04,6075.97,6076.23,3208700
2025-02-06 13:33:00,6076.2,6076.32,6075.48,6075.8,3157490
2025-02-06 13:34:00,6075.83,6076.08,6075.65,6075.71,3479330
2025-02-06 13:35:00,6075.75,6076.05,6075.22,6075.22,3415460
2025-02-06 13:36:00,6075.28,6075.28,6073.89,6074.5,3898100
2025-02-06 13:37:00,6074.46,6074.46,6073.39,6073.41,3807360
2025-02-06 13:38:00,6073.42,6073.57,6072.09,6072.41,3911680
2025-02-06 13:39:00,6072.44,6073.18,6072.18,6072.65,4031830
2025-02-06 13:40:00,6072.66,6072.66,6071.06,6071.17,4414810
2025-02-06 13:41:00,6071.21,6071.86,6070.95,6071.86,3863400
2025-02-06 13:42:00,6071.89,6074.42,6071.81,6074.42,4595380
2025-02-06 13:43:00,6074.55,6076.25,6074.55,6075.15,4436030
2025-02-06 13:44:00,6075.14,6075.23,6073.68,6073.68,3650260
2025-02-06 13:45:00,6073.74,6073.74,6071.22,6071.28,4353640
2025-02-06 13:46:00,6071.24,6072.37,6071.24,6072.2,3419180
2025-02-06 13:47:00,6072.25,6072.96,6072.25,6072.86,3750710
2025-02-06 13:48:00,6072.85,6072.86,6071.98,6072.4,3453830
2025-02-06 13:49:00,6072.44,6073.57,6071.97,6073.4,3839130
2025-02-06 13:50:00,6073.54,6073.54,6072.14,6072.38,4129370
2025-02-06 13:51:00,6072.43,6072.66,6071.95,6072.49,3386120
2025-02-06 13:52:00,6072.45,6072.57,6071.85,6072.22,3817920
2025-02-06 13:53:00,6072.14,6072.14,6070.95,6071.04,4166110
2025-02-06 13:54:00,6071.07,6071.31,6070.79,6071.04,3439320
2025-02-06 13:55:00,6071.04,6071.23,6070.07,6070.98,3766370
2025-02-06 13:56:00,6071.02,6071.8,6070.82,6071.32,3844270
2025-02-06 13:57:00,6071.47,6071.48,6070.4,6071.19,3337130
2025-02-06 13:58:00,6071.1,6071.22,6070.19,6070.19,3867290
2025-02-06 13:59:00,6070.23,6071.36,6070.23,6070.98,3839760
2025-02-06 14:00:00,6070.9,6070.9,6069.34,6070.09,5137070
2025-02-06 14:01:00,6070.12,6072.07,6070.04,6072.03,4313960
2025-02-06 14:02:00,6072.09,6072.75,6071.14,6072.63,4267040
2025-02-06 14:03:00,6072.68,6072.95,6072.27,6072.39,4626600
2025-02-06 14:04:00,6072.36,6072.45,6071.35,6071.91,4330880
2025-02-06 14:05:00,6071.87,6072.45,6071.63,6072.42,3159580
2025-02-06 14:06:00,6072.57,6073.59,6072.57,6073.11,5770130
2025-02-06 14:07:00,6073.17,6073.3,6072.54,6072.54,4146540
2025-02-06 14:08:00,6072.52,6073.24,6072.52,6073.13,3237250
2025-02-06 14:09:00,6073.34,6073.67,6072.9,6072.93,4086810
2025-02-06 14:10:00,6072.87,6073.75,6072.81,6073.14,3403220
2025-02-06 14:11:00,6073.15,6073.52,6072.38,6072.91,4263050
2025-02-06 14:12:00,6072.77,6073.53,6072.76,6073.27,3856390
2025-02-06 14:13:00,6073.35,6073.36,6072.26,6072.39,4274940
2025-02-06 14:14:00,6072.48,6072.55,6071.22,6071.33,4115460
2025-02-06 14:15:00,6071.31,6071.59,6069.94,6070.15,5058690
2025-02-06 14:16:00,6070.29,6072.18,6070.29,6072.13,5382300
2025-02-06 14:17:00,6072.17,6072.57,6071.41,6072.57,4324960
2025-02-06 14:18:00,6072.57,6073.2,6072.17,6072.76,4877540
2025-02-06 14:19:00,6072.79,6073.04,6071.66,6071.74,4248380
2025-02-06 14:20:00,6071.7,6071.71,6071.15,6071.15,3908790
2025-02-06 14:21:00,6071.15,6071.46,6070.68,6070.99,5726450
2025-02-06 14:22:00,6070.89,6071.07,6069.89,6069.89,4447070
2025-02-06 14:23:00,6069.96,6070.82,6069.87,6070.43,4074560
2025-02-06 14:24:00,6070.41,6070.81,6070.25,6070.38,4302600
2025-02-06 14:25:00,6070.41,6070.41,6068.58,6068.69,4709780
2025-02-06 14:26:00,6068.7,6068.79,6067.31,6067.54,4785600
2025-02-06 14:27:00,6067.55,6067.55,6063.24,6064.6,5973370
2025-02-06 14:28:00,6064.66,6065.08,6063.51,6064.39,4631780
2025-02-06 14:29:00,6064.49,6065.17,6064.34,6064.8,3854040
2025-02-06 14:30:00,6064.81,6064.87,6060.88,6060.95,5889070
2025-02-06 14:31:00,6060.84,6060.84,6054.45,6054.54,8385290
2025-02-06 14:32:00,6054.72,6055.72,6053.85,6054.11,6141190
2025-02-06 14:33:00,6054.26,6054.26,6046.83,6047.28,8033530
2025-02-06 14:34:00,6047.34,6050.6,6047.27,6049.53,6801370
2025-02-06 14:35:00,6049.64,6050.14,6047.8,6050.14,5397640
2025-02-06 14:36:00,6050.33,6053.2,6050.33,6051.43,6081170
2025-02-06 14:37:00,6051.5,6054.19,6050.87,6054.1,5184140
2025-02-06 14:38:00,6054.25,6055.45,6053.99,6054.67,4672840
2025-02-06 14:39:00,6054.76,6056.18,6053.75,6055.62,5473820
2025-02-06 14:40:00,6055.51,6055.97,6052.97,6052.97,4763790
2025-02-06 14:41:00,6052.71,6053.1,6051.5,6051.5,5030370
2025-02-06 14:42:00,6051.41,6052.02,6050.78,6051.27,4074510
2025-02-06 14:43:00,6051.23,6052.17,6051.03,6051.85,4675700
2025-02-06 14:44:00,6051.88,6053.03,6051.84,6052.79,5400850
2025-02-06 14:45:00,6052.83,6052.93,6051.87,6052.63,4192250
2025-02-06 14:46:00,6052.56,6054.88,6052.12,6054.58,6930210
2025-02-06 14:47:00,6054.63,6055.63,6053.85,6055.63,4595280
2025-02-06 14:48:00,6055.59,6057.62,6055.56,6057.38,4367680
2025-02-06 14:49:00,6057.21,6059.44,6057.21,6059.12,4846210
2025-02-06 14:50:00,6059.09,6060.89,6059.09,6060.68,5043900
2025-02-06 14:51:00,6060.72,6061.2,6059.59,6061.2,4546940
2025-02-06 14:52:00,6061.23,6061.36,6059.41,6060.01,5253270
2025-02-06 14:53:00,6060.05,6062.01,6060.05,6061.85,3950300
2025-02-06 14:54:00,6061.76,6061.82,6060.47,6060.73,3845680
2025-02-06 14:55:00,6060.71,6061.2,6060.65,6060.98,4067220
2025-02-06 14:56:00,6061.02,6061.02,6058.23,6059.49,5299020
2025-02-06 14:57:00,6059.44,6059.71,6058.6,6058.84,4706130
2025-02-06 14:58:00,6058.87,6058.87,6056.46,6057.32,6212100
2025-02-06 14:59:00,6057.31,6057.32,6055.2,6056.46,4881360
2025-02-06 15:00:00,6056.47,6057.19,6056.03,6056.8,4051780
2025-02-06 15:01:00,6056.79,6057.26,6055.57,6055.57,4854330
2025-02-06 15:02:00,6055.54,6056.39,6054.96,6056.22,4466770
2025-02-06 15:03:00,6056.2,6056.29,6054.87,6055.92,4225760
2025-02-06 15:04:00,6055.94,6057.44,6055.94,6056.82,3729950
2025-02-06 15:05:00,6056.67,6058.13,6056.67,6057.97,4252630
2025-02-06 15:06:00,6058.01,6058.5,6056.47,6057.52,5814960
2025-02-06 15:07:00,6057.56,6059.15,6057.32,6059.05,4666560
2025-02-06 15:08:00,6059.03,6059.43,6058.09,6058.22,4424980
2025-02-06 15:09:00,6058.63,6058.77,6057.85,6058.64,4950380
2025-02-06 15:10:00,6058.86,6059.64,6058.73,6059.21,4543500
2025-02-06 15:11:00,6059.15,6060.46,6059.1,6060.26,4919990
2025-02-06 15:12:00,6060.31,6060.55,6059.68,6060.43,5439840
2025-02-06 15:13:00,6060.43,6061.06,6060.21,6061.05,5573320
2025-02-06 15:14:00,6061.08,6061.28,6060.62,6061.25,7605010
2025-02-06 15:15:00,6061.25,6062.06,6061.15,6062.06,5098260
2025-02-06 15:16:00,6062.01,6065.06,6061.7,6064.91,6240360
2025-02-06 15:17:00,6064.94,6065.73,6064.25,6064.31,5915470
2025-02-06 15:18:00,6064.3,6064.7,6063.67,6063.95,5628940
2025-02-06 15:19:00,6063.98,6065.22,6063.7,6064.45,6427200
2025-02-06 15:20:00,6064.3,6064.77,6063.36,6064.74,6025560
2025-02-06 15:21:00,6064.75,6065.48,6064.44,6065.05,5363310
2025-02-06 15:22:00,6065.06,6065.87,6065.01,6065.76,5716720
2025-02-06 15:23:00,6065.83,6065.83,6065,6065.42,5332960
2025-02-06 15:24:00,6065.48,6065.95,6065.19,6065.7,6154730
2025-02-06 15:25:00,6065.73,6066.71,6065.73,6066.55,5521380
2025-02-06 15:26:00,6066.63,6067.07,6065.95,6065.98,5568010
2025-02-06 15:27:00,6066,6066.62,6066,6066.39,5050380
2025-02-06 15:28:00,6066.2,6066.9,6065.77,6066.81,6168250
2025-02-06 15:29:00,6066.87,6066.87,6066.1,6066.57,5139470
2025-02-06 15:30:00,6066.64,6068.65,6066.64,6068.22,7067730
2025-02-06 15:31:00,6068.16,6068.55,6067.33,6067.74,7499840
2025-02-06 15:32:00,6067.74,6068.56,6067.74,6067.82,7537140
2025-02-06 15:33:00,6067.74,6067.86,6066.6,6067.23,6194350
2025-02-06 15:34:00,6067.23,6067.7,6067.1,6067.29,5754330
2025-02-06 15:35:00,6067.3,6068.46,6067.3,6068.05,6829740
2025-02-06 15:36:00,6068.04,6068.06,6066.53,6066.76,7271810
2025-02-06 15:37:00,6066.77,6067.15,6065.4,6067.15,8335880
2025-02-06 15:38:00,6067.32,6068.03,6067.15,6067.75,6716410
2025-02-06 15:39:00,6067.74,6068.04,6066.97,6067.97,6896840
2025-02-06 15:40:00,6068.07,6068.23,6067.45,6067.9,7152740
2025-02-06 15:41:00,6067.99,6069.39,6067.99,6068.94,7908880
2025-02-06 15:42:00,6069.1,6069.65,6068.43,6068.43,7737410
2025-02-06 15:43:00,6068.42,6068.66,6067.85,6067.88,8631230
2025-02-06 15:44:00,6067.94,6069.45,6067.94,6069.38,7200450
2025-02-06 15:45:00,6069.46,6070.62,6069.25,6070.59,8660690
2025-02-06 15:46:00,6070.55,6071.36,6070.47,6071.28,10072640
2025-02-06 15:47:00,6071.25,6073.29,6071.19,6072.65,12376020
2025-02-06 15:48:00,6072.68,6073.64,6072.38,6073.5,9785860
2025-02-06 15:49:00,6073.54,6073.97,6073.23,6073.72,12008110
2025-02-06 15:50:00,6077.93,6079.15,6076.15,6076.28,19957310
2025-02-06 15:51:00,6076.36,6076.36,6074.28,6074.43,12757210
2025-02-06 15:52:00,6074.5,6076.48,6074.42,6076.12,13723160
2025-02-06 15:53:00,6076.15,6077.71,6075.87,6077.36,16289010
2025-02-06 15:54:00,6077.42,6081.98,6077.11,6081.72,22495660
2025-02-06 15:55:00,6083.26,6084.03,6082.32,6082.65,27832700
2025-02-06 15:56:00,6082.71,6082.89,6079.32,6079.77,26571230
2025-02-06 15:57:00,6079.77,6082,6079.26,6081.67,28366660
2025-02-06 15:58:00,6081.77,6082.29,6081.16,6082.17,37922140
2025-02-06 15:59:00,6082.08,6083.76,6080.55,6082.85,75610370
2025-02-06 16:00:00,6083.25,6083.54,6083.25,6083.53,359573150
2025-02-06 16:02:00,6083.52,6083.52,6083.52,6083.52,55520900
2025-02-06 16:03:00,6083.56,6083.56,6083.56,6083.56,7934000
2025-02-07 9:30:00,6085.52,6087.96,6083.44,6087.58,105524712
2025-02-07 9:31:00,6087.49,6093.29,6087.49,6092.4,15072955
2025-02-07 9:32:00,6092.1,6094.21,6092.1,6093.97,17394882
2025-02-07 9:33:00,6094.24,6094.97,6092.97,6094.63,12845658
2025-02-07 9:34:00,6094.81,6095.61,6092.85,6092.85,14804784
2025-02-07 9:35:00,6092.65,6092.69,6088.34,6091.52,14129840
2025-02-07 9:36:00,6091.62,6093.68,6091.44,6092.88,11856373
2025-02-07 9:37:00,6092.76,6093.21,6090.54,6091.06,10563132
2025-02-07 9:38:00,6091.2,6093.73,6089.98,6092.58,10805345
2025-02-07 9:39:00,6092.78,6094.1,6092.49,6093.33,9869684
2025-02-07 9:40:00,6093.33,6093.79,6092.6,6092.82,9440202
2025-02-07 9:41:00,6092.57,6093.94,6092.04,6093.94,9412137
2025-02-07 9:42:00,6093.88,6096.13,6093.88,6095.93,9230370
2025-02-07 9:43:00,6096.03,6096.48,6094.33,6095.54,8330995
2025-02-07 9:44:00,6095.6,6095.6,6094.04,6094.32,7566267
2025-02-07 9:45:00,6094.26,6095.95,6094.15,6095.64,9830554
2025-02-07 9:46:00,6095.67,6097.35,6094.81,6097.27,10019520
2025-02-07 9:47:00,6097.31,6097.59,6096.51,6096.81,8688780
2025-02-07 9:48:00,6096.9,6098.4,6095.93,6098.4,8375000
2025-02-07 9:49:00,6098.29,6099.01,6097.88,6098.21,8064490
2025-02-07 9:50:00,6098.38,6100.04,6098.04,6098.24,9501940
2025-02-07 9:51:00,6098.28,6099.41,6097.04,6099.13,8534600
2025-02-07 9:52:00,6099.44,6100.13,6098.72,6099.3,7816820
2025-02-07 9:53:00,6099.25,6101.2,6099.25,6101.2,7577140
2025-02-07 9:54:00,6101.28,6101.28,6099.02,6099.33,7713560
2025-02-07 9:55:00,6099.67,6099.67,6097.67,6098.28,8758820
2025-02-07 9:56:00,6098.55,6099.12,6098.04,6098.16,7832600
2025-02-07 9:57:00,6098.15,6098.15,6095.64,6097.08,8545030
2025-02-07 9:58:00,6097.15,6097.85,6096.18,6097.62,7350190
2025-02-07 9:59:00,6097.58,6098.92,6096.72,6098.81,6428170
2025-02-07 10:00:00,6087.23,6087.23,6073.87,6082.44,21396070
2025-02-07 10:01:00,6083.02,6083.65,6079.4,6081.07,8445680
2025-02-07 10:02:00,6081.18,6081.18,6073.24,6075.39,11048370
2025-02-07 10:03:00,6075.43,6078.72,6070.5,6073.5,9451440
2025-02-07 10:04:00,6073.54,6073.54,6064.52,6067.02,10104290
2025-02-07 10:05:00,6067.21,6069.13,6063.62,6069.13,10362340
2025-02-07 10:06:00,6069.11,6075.23,6068.72,6074.32,10768940
2025-02-07 10:07:00,6074.18,6074.41,6069.5,6073,8589280
