 ime,open,high,low,close,Volume
2025-02-06 11:44:00,527.2,527.24,527.12,527.12,1472
2025-02-06 11:45:00,527.13,527.13,526.77,526.99,15596
2025-02-06 11:46:00,527,527.09,526.96,527.04,2454
2025-02-06 11:47:00,527.1,527.22,527.01,527.16,3765
2025-02-06 11:48:00,527.15,527.4,527.15,527.26,5611
2025-02-06 11:49:00,527.26,527.35,527.17,527.21,3621
2025-02-06 11:50:00,527.18,527.29,527.18,527.25,4539
2025-02-06 11:51:00,527.22,527.44,527.14,527.37,10576
2025-02-06 11:52:00,527.4,527.54,527.4,527.54,4831
2025-02-06 11:53:00,527.53,527.53,527.32,527.33,5528
2025-02-06 11:54:00,527.34,527.5,527.25,527.44,4885
2025-02-06 11:55:00,527.38,527.5,527.34,527.43,2584
2025-02-06 11:56:00,527.44,527.48,527.4,527.44,2031
2025-02-06 11:57:00,527.44,527.44,527.15,527.2,6071
2025-02-06 11:58:00,527.2,527.32,527.1,527.1,4015
2025-02-06 11:59:00,527.1,527.18,527.06,527.12,3797
2025-02-06 12:00:00,527.18,527.2,526.61,526.68,7087
2025-02-06 12:01:00,526.71,526.93,526.71,526.9,1558
2025-02-06 12:02:00,526.92,527.07,526.91,527,3189
2025-02-06 12:03:00,527.01,527.24,527.01,527.2,5262
2025-02-06 12:04:00,527.21,527.33,527.21,527.24,4429
2025-02-06 12:05:00,527.22,527.32,527.12,527.27,4267
2025-02-06 12:06:00,527.25,527.3,527.23,527.28,1755
2025-02-06 12:07:00,527.28,527.37,527.25,527.33,3279
2025-02-06 12:08:00,527.35,527.37,527.29,527.37,5312
2025-02-06 12:09:00,527.37,527.37,527.22,527.32,3556
2025-02-06 12:10:00,527.26,527.3,527.18,527.2,10526
2025-02-06 12:11:00,527.22,527.32,527.08,527.1,3251
2025-02-06 12:12:00,527.14,527.18,527.05,527.16,2676
2025-02-06 12:13:00,527.13,527.2,527.13,527.2,776
2025-02-06 12:14:00,527.2,527.2,527,527.05,2635
2025-02-06 12:15:00,527.05,527.12,526.99,527.04,5071
2025-02-06 12:16:00,527.12,527.32,527.12,527.32,833
2025-02-06 12:17:00,527.32,527.55,527.3,527.53,4630
2025-02-06 12:18:00,527.5,527.62,527.46,527.58,3730
2025-02-06 12:19:00,527.58,527.69,527.54,527.67,4276
2025-02-06 12:20:00,527.67,527.85,527.665,527.82,11328
2025-02-06 12:21:00,527.83,527.85,527.67,527.81,3943
2025-02-06 12:22:00,527.8,527.98,527.8,527.82,4059
2025-02-06 12:23:00,527.8,527.9,527.8,527.9,1427
2025-02-06 12:24:00,527.9,528.03,527.86,528.02,2830
2025-02-06 12:25:00,528.005,528.02,527.81,527.82,3341
2025-02-06 12:26:00,527.8,527.89,527.79,527.82,1494
2025-02-06 12:27:00,527.86,527.86,527.72,527.77,1817
2025-02-06 12:28:00,527.75,527.77,527.58,527.68,1542
2025-02-06 12:29:00,527.68,527.68,527.42,527.44,5176
2025-02-06 12:30:00,527.45,527.45,527.24,527.34,5572
2025-02-06 12:31:00,527.31,527.35,527.11,527.35,9085
2025-02-06 12:32:00,527.39,527.42,527.34,527.4,2488
2025-02-06 12:33:00,527.4,527.53,527.35,527.53,2737
2025-02-06 12:34:00,527.5,527.51,527.44,527.48,3168
2025-02-06 12:35:00,527.56,527.635,527.47,527.59,2484
2025-02-06 12:36:00,527.6,527.65,527.46,527.52,2918
2025-02-06 12:37:00,527.52,527.69,527.5,527.6,3399
2025-02-06 12:38:00,527.62,527.72,527.6,527.7,1135
2025-02-06 12:39:00,527.71,527.71,527.58,527.62,1198
2025-02-06 12:40:00,527.59,527.67,527.58,527.59,507
2025-02-06 12:41:00,527.61,527.67,527.61,527.66,960
2025-02-06 12:42:00,527.73,527.78,527.71,527.78,435
2025-02-06 12:43:00,527.66,527.71,527.66,527.71,84
2025-02-06 12:44:00,527.77,527.79,527.75,527.77,1453
2025-02-06 12:45:00,527.78,527.78,527.7,527.71,1358
2025-02-06 12:46:00,527.69,527.855,527.69,527.83,4165
2025-02-06 12:47:00,527.82,527.83,527.76,527.82,500
2025-02-06 12:48:00,527.83,527.88,527.81,527.82,2303
2025-02-06 12:49:00,527.83,528.06,527.83,528.06,2975
2025-02-06 12:50:00,528.08,528.25,528.08,528.25,2173
2025-02-06 12:51:00,528.19,528.27,528.17,528.24,4174
2025-02-06 12:52:00,528.28,528.33,528.21,528.29,7637
2025-02-06 12:53:00,528.3,528.44,528.29,528.39,8772
2025-02-06 12:54:00,528.41,528.455,528.34,528.38,3493
2025-02-06 12:55:00,528.36,528.51,528.36,528.51,4395
2025-02-06 12:56:00,528.52,528.57,528.51,528.54,9867
2025-02-06 12:57:00,528.53,528.55,528.3,528.3,2662
2025-02-06 12:58:00,528.29,528.3,528.24,528.29,3495
2025-02-06 12:59:00,528.3,528.3,528.16,528.23,958
2025-02-06 13:00:00,528.25,528.37,528.19,528.37,2245
2025-02-06 13:01:00,528.341,528.47,528.341,528.39,1006
2025-02-06 13:02:00,528.42,528.5,528.38,528.49,557
2025-02-06 13:03:00,528.49,528.51,528.43,528.51,1194
2025-02-06 13:04:00,528.48,528.57,528.48,528.54,1198
2025-02-06 13:05:00,528.58,528.62,528.56,528.61,6421
2025-02-06 13:06:00,528.61,528.61,528.49,528.49,1109
2025-02-06 13:07:00,528.53,528.59,528.53,528.59,1035
2025-02-06 13:08:00,528.56,528.62,528.53,528.54,2301
2025-02-06 13:09:00,528.54,528.54,528.13,528.27,21640
2025-02-06 13:10:00,528.34,528.51,528.34,528.41,3550
2025-02-06 13:11:00,528.42,528.42,527.9,528.1,15066
2025-02-06 13:12:00,528.13,528.22,528.05,528.18,3189
2025-02-06 13:13:00,528.16,528.28,528.14,528.25,4961
2025-02-06 13:14:00,528.25,528.3,528.2,528.24,1589
2025-02-06 13:15:00,528.28,528.34,528.19,528.31,4291
2025-02-06 13:16:00,528.32,528.32,528.19,528.21,2878
2025-02-06 13:17:00,528.17,528.38,527.94,528.28,36822
2025-02-06 13:18:00,528.25,528.59,528.25,528.4,12815
2025-02-06 13:19:00,528.37,528.46,528.35,528.35,6560
2025-02-06 13:20:00,528.39,528.4,528.3,528.38,1151
2025-02-06 13:21:00,528.38,528.57,528.36,528.54,895
2025-02-06 13:22:00,528.54,528.55,528.49,528.55,854
2025-02-06 13:23:00,528.53,528.55,528.48,528.54,947
2025-02-06 13:24:00,528.575,528.72,528.49,528.69,2042
2025-02-06 13:25:00,528.63,528.65,528.57,528.59,2593
2025-02-06 13:26:00,528.55,528.57,528.41,528.44,1898
2025-02-06 13:27:00,528.44,528.56,528.4,528.51,1948
2025-02-06 13:28:00,528.49,528.52,528.42,528.47,1948
2025-02-06 13:29:00,528.54,528.58,528.53,528.58,2460
2025-02-06 13:30:00,528.6,528.67,528.57,528.66,1347
2025-02-06 13:31:00,528.69,528.84,528.68,528.78,4247
2025-02-06 13:32:00,528.81,528.81,528.64,528.66,3473
2025-02-06 13:33:00,528.65,528.69,528.6,528.64,2193
2025-02-06 13:34:00,528.62,528.7,528.62,528.65,3534
2025-02-06 13:35:00,528.65,528.73,528.62,528.71,877
2025-02-06 13:36:00,528.61,528.61,528.48,528.57,1574
2025-02-06 13:37:00,528.54,528.54,528.38,528.38,4017
2025-02-06 13:38:00,528.31,528.35,528.23,528.26,2620
2025-02-06 13:39:00,528.28,528.38,528.25,528.35,1334
2025-02-06 13:40:00,528.29,528.32,528.19,528.22,5066
2025-02-06 13:41:00,528.15,528.25,528.13,528.25,4160
2025-02-06 13:42:00,528.28,528.46,528.28,528.46,1598
2025-02-06 13:43:00,528.46,528.75,528.46,528.65,5420
2025-02-06 13:44:00,528.67,528.68,528.49,528.54,6322
2025-02-06 13:45:00,528.51,528.51,528.26,528.3,2703
2025-02-06 13:46:00,528.31,528.42,528.3,528.42,2225
2025-02-06 13:47:00,528.42,528.51,528.42,528.48,1807
2025-02-06 13:48:00,528.49,528.49,528.4,528.4,397
2025-02-06 13:49:00,528.4,528.6,528.4,528.56,1247
2025-02-06 13:50:00,528.57,528.59,528.44,528.44,219
2025-02-06 13:51:00,528.4,528.42,528.33,528.38,1656
2025-02-06 13:52:00,528.4,528.4,528.33,528.4,1560
2025-02-06 13:53:00,528.36,528.36,528.2,528.24,1235
2025-02-06 13:54:00,528.25,528.3,528.23,528.28,1336
2025-02-06 13:55:00,528.27,528.3,528.17,528.3,2499
2025-02-06 13:56:00,528.41,528.41,528.27,528.33,309
2025-02-06 13:57:00,528.325,528.34,528.26,528.33,906
2025-02-06 13:58:00,528.36,528.37,528.2,528.2,831
2025-02-06 13:59:00,528.27,528.36,528.25,528.27,2825
2025-02-06 14:00:00,528.21,528.21,528.05,528.12,2515
2025-02-06 14:01:00,528.16,528.23,528.15,528.21,878
2025-02-06 14:02:00,528.23,528.32,528.09,528.29,5895
2025-02-06 14:03:00,528.34,528.35,528.28,528.3,1243
2025-02-06 14:04:00,528.32,528.33,528.19,528.26,1011
2025-02-06 14:05:00,528.26,528.31,528.21,528.31,2328
2025-02-06 14:06:00,528.31,528.42,528.31,528.39,4416
2025-02-06 14:07:00,528.4,528.4,528.27,528.28,3275
2025-02-06 14:08:00,528.29,528.45,528.29,528.45,3007
2025-02-06 14:09:00,528.49,528.52,528.43,528.43,1411
2025-02-06 14:10:00,528.47,528.56,528.45,528.45,1479
2025-02-06 14:11:00,528.44,528.5,528.39,528.465,1161
2025-02-06 14:12:00,528.48,528.56,528.48,528.53,1347
2025-02-06 14:13:00,528.51,528.53,528.41,528.42,1059
2025-02-06 14:14:00,528.41,528.41,528.34,528.36,2278
2025-02-06 14:15:00,528.35,528.42,528.25,528.32,3052
2025-02-06 14:16:00,528.32,528.52,528.32,528.52,2706
2025-02-06 14:17:00,528.5,528.54,528.41,528.54,1516
2025-02-06 14:18:00,528.54,528.58,528.49,528.54,197
2025-02-06 14:19:00,528.57,528.57,528.4,528.41,1125
2025-02-06 14:20:00,528.39,528.39,528.33,528.36,2346
2025-02-06 14:21:00,528.35,528.42,528.31,528.39,2729
2025-02-06 14:22:00,528.38,528.43,528.27,528.27,1698
2025-02-06 14:23:00,528.28,528.36,528.28,528.33,994
2025-02-06 14:24:00,528.34,528.4,528.33,528.34,1603
2025-02-06 14:25:00,528.34,528.34,528.13,528.2,4246
2025-02-06 14:26:00,528.205,528.205,528.04,528.08,1675
2025-02-06 14:27:00,528.08,528.08,527.62,527.82,10940
2025-02-06 14:28:00,527.78,527.8,527.61,527.7,3618
2025-02-06 14:29:00,527.75,527.83,527.72,527.795,1083
2025-02-06 14:30:00,527.79,527.79,527.38,527.43,8255
2025-02-06 14:31:00,527.4,527.4,526.67,526.74,14052
2025-02-06 14:32:00,526.72,526.91,526.62,526.68,23385
2025-02-06 14:33:00,526.6,526.6,525.75,525.9,32230
2025-02-06 14:34:00,525.87,526.33,525.87,526.23,36856
2025-02-06 14:35:00,526.16,526.38,526.03,526.38,7781
2025-02-06 14:36:00,526.38,526.66,526.27,526.31,25215
2025-02-06 14:37:00,526.27,526.69,526.23,526.64,1516
2025-02-06 14:38:00,526.655,526.84,526.63,526.63,4540
2025-02-06 14:39:00,526.66,526.89,526.53,526.72,3551
2025-02-06 14:40:00,526.69,526.77,526.38,526.39,4233
2025-02-06 14:41:00,526.42,526.42,526.28,526.31,21435
2025-02-06 14:42:00,526.24,526.32,526.14,526.2,6980
2025-02-06 14:43:00,526.2,526.29,526.18,526.29,3648
2025-02-06 14:44:00,526.29,526.46,526.29,526.46,6547
2025-02-06 14:45:00,526.36,526.45,526.29,526.43,4010
2025-02-06 14:46:00,526.37,526.6,526.29,526.59,4900
2025-02-06 14:47:00,526.53,526.63,526.42,526.63,2875
2025-02-06 14:48:00,526.599,526.81,526.599,526.7,803
2025-02-06 14:49:00,526.71,526.92,526.68,526.89,1982
2025-02-06 14:50:00,526.96,527.14,526.96,527.06,10169
2025-02-06 14:51:00,527.07,527.07,526.87,527,6841
2025-02-06 14:52:00,527.14,527.14,526.8,526.87,2042
2025-02-06 14:53:00,526.92,527.18,526.88,527.18,2047
2025-02-06 14:54:00,527.09,527.11,526.97,527.02,1401
2025-02-06 14:55:00,527.01,527.09,527,527.06,1024
2025-02-06 14:56:00,527.05,527.05,526.7,526.85,1787
2025-02-06 14:57:00,526.81,526.89,526.75,526.82,2102
2025-02-06 14:58:00,526.69,526.75,526.56,526.71,2516
2025-02-06 14:59:00,526.69,526.69,526.42,526.59,9690
2025-02-06 15:00:00,526.57,526.73,526.54,526.58,2520
2025-02-06 15:01:00,526.72,526.72,526.47,526.47,2017
2025-02-06 15:02:00,526.48,526.55,526.39,526.53,1696
2025-02-06 15:03:00,526.5,526.53,526.34,526.4,6603
2025-02-06 15:04:00,526.39,526.64,526.39,526.49,3716
2025-02-06 15:05:00,526.5,526.71,526.5,526.64,3366
2025-02-06 15:06:00,526.65,526.72,526.4,526.55,3374
2025-02-06 15:07:00,526.57,526.69,526.48,526.67,1655
2025-02-06 15:08:00,526.68,526.7,526.55,526.64,1356
2025-02-06 15:09:00,526.7,526.7,526.58,526.7,1873
2025-02-06 15:10:00,526.73,526.79,526.7,526.73,1681
2025-02-06 15:11:00,526.77,526.84,526.77,526.825,7849
2025-02-06 15:12:00,526.84,526.86,526.74,526.79,956
2025-02-06 15:13:00,526.8,526.91,526.8,526.91,1278
2025-02-06 15:14:00,526.88,526.95,526.84,526.95,1377
2025-02-06 15:15:00,526.95,527.03,526.94,527.03,5863
2025-02-06 15:16:00,526.94,527.29,526.94,527.26,7395
2025-02-06 15:17:00,527.27,527.35,527.12,527.165,6072
2025-02-06 15:18:00,527.19,527.26,527.17,527.25,915
2025-02-06 15:19:00,527.25,527.459,527.22,527.38,3611
2025-02-06 15:20:00,527.34,527.45,527.28,527.41,1517
2025-02-06 15:21:00,527.41,527.48,527.38,527.41,3932
2025-02-06 15:22:00,527.44,527.57,527.44,527.55,1445
2025-02-06 15:23:00,527.53,527.53,527.445,527.47,1818
2025-02-06 15:24:00,527.47,527.6,527.45,527.56,4943
2025-02-06 15:25:00,527.61,527.67,527.58,527.65,7165
2025-02-06 15:26:00,527.67,527.72,527.55,527.57,9764
2025-02-06 15:27:00,527.6,527.67,527.59,527.64,665
2025-02-06 15:28:00,527.67,527.68,527.6,527.62,16389
2025-02-06 15:29:00,527.62,527.67,527.56,527.63,4570
2025-02-06 15:30:00,527.64,527.8,527.64,527.78,2051
2025-02-06 15:31:00,527.86,527.86,527.69,527.79,2738
2025-02-06 15:32:00,527.85,527.87,527.755,527.77,1923
2025-02-06 15:33:00,527.77,527.77,527.57,527.72,5377
2025-02-06 15:34:00,527.75,527.82,527.74,527.82,6196
2025-02-06 15:35:00,527.83,527.94,527.83,527.89,2300
2025-02-06 15:36:00,527.86,527.88,527.78,527.8,3516
2025-02-06 15:37:00,527.79,527.9,527.69,527.9,1712
2025-02-06 15:38:00,527.96,527.99,527.82,527.89,815
2025-02-06 15:39:00,527.88,527.93,527.83,527.91,3025
2025-02-06 15:40:00,527.94,527.94,527.84,527.9,1851
2025-02-06 15:41:00,527.91,528,527.91,527.96,19476
2025-02-06 15:42:00,527.99,528.06,527.92,527.92,5382
2025-02-06 15:43:00,527.89,527.92,527.85,527.92,5822
2025-02-06 15:44:00,527.92,528.12,527.92,528.1,3641
2025-02-06 15:45:00,528.1,528.25,528.1,528.24,4037
2025-02-06 15:46:00,528.25,528.41,528.24,528.41,6033
2025-02-06 15:47:00,528.41,528.57,528.41,528.5,4030
2025-02-06 15:48:00,528.49,528.62,528.45,528.59,7015
2025-02-06 15:49:00,528.59,528.63,528.5,528.52,5325
2025-02-06 15:50:00,528.57,528.99,528.54,528.82,29197
2025-02-06 15:51:00,528.8,528.82,528.61,528.66,8724
2025-02-06 15:52:00,528.68,528.85,528.66,528.79,9135
2025-02-06 15:53:00,528.79,528.94,528.755,528.85,5430
2025-02-06 15:54:00,528.84,529.48,528.79,529.42,34018
2025-02-06 15:55:00,529.44,529.81,529.44,529.63,36937
2025-02-06 15:56:00,529.63,529.64,529.22,529.29,11137
2025-02-06 15:57:00,529.28,529.57,529.22,529.51,10666
2025-02-06 15:58:00,529.5,529.56,529.45,529.53,27732
2025-02-06 15:59:00,529.53,529.72,529.43,529.6,57904
2025-02-07 9:30:00,530.14,530.49,529.77,530.44,25037
2025-02-07 9:31:00,530.44,531.28,530.42,531.18,24668
2025-02-07 9:32:00,531.18,531.51,531.18,531.51,12597
2025-02-07 9:33:00,531.53,531.73,531.52,531.73,7456
2025-02-07 9:34:00,531.66,531.74,531.44,531.54,20027
2025-02-07 9:35:00,531.58,531.6,531.13,531.6,14110
2025-02-07 9:36:00,531.59,532.09,531.53,531.94,21899
2025-02-07 9:37:00,531.96,532,531.53,531.62,15514
2025-02-07 9:38:00,531.61,531.78,531.46,531.61,11734
2025-02-07 9:39:00,531.69,531.78,531.46,531.64,10699
2025-02-07 9:40:00,531.6,531.68,531.48,531.61,2580
2025-02-07 9:41:00,531.57,531.7,531.45,531.7,3471
2025-02-07 9:42:00,531.67,531.99,531.67,531.87,6106
2025-02-07 9:43:00,531.86,531.89,531.49,531.6,9646
2025-02-07 9:44:00,531.56,531.6,531.39,531.4,11126
2025-02-07 9:45:00,531.4,531.52,531.22,531.47,3637
2025-02-07 9:46:00,531.46,531.68,531.31,531.68,6410
2025-02-07 9:47:00,531.69,531.7,531.31,531.44,3464
2025-02-07 9:48:00,531.41,531.65,531.33,531.65,4550
2025-02-07 9:49:00,531.62,531.8,531.61,531.74,4809
2025-02-07 9:50:00,531.78,531.89,531.58,531.62,8319
2025-02-07 9:51:00,531.59,531.69,531.4,531.67,5718
2025-02-07 9:52:00,531.64,531.73,531.57,531.6,4787
2025-02-07 9:53:00,531.61,531.9,531.61,531.9,3449
2025-02-07 9:54:00,531.91,531.91,531.48,531.59,2335
2025-02-07 9:55:00,531.57,531.57,531.05,531.24,29912
2025-02-07 9:56:00,531.17,531.24,530.91,530.93,7182
2025-02-07 9:57:00,530.95,530.95,530.34,530.61,21732
2025-02-07 9:58:00,530.6,530.76,530.45,530.62,2832
2025-02-07 9:59:00,530.54,530.64,530.42,530.58,2368
2025-02-07 10:00:00,530.58,530.58,527.68,529.02,128467
2025-02-07 10:01:00,528.99,529.14,528.31,528.58,24462
2025-02-07 10:02:00,528.48,528.48,527.34,527.679,42051
2025-02-07 10:03:00,527.74,528.2,527.12,527.66,37485
2025-02-07 10:04:00,527.65,527.66,526.48,527.01,40647
2025-02-07 10:05:00,527.01,527.31,526.54,527.31,23231
2025-02-07 10:06:00,527.29,527.94,527.23,527.83,22950
2025-02-07 10:07:00,527.8,527.86,527.15,527.6,29266
2025-02-07 10:08:00,527.65,527.98,527.33,527.55,15936
2025-02-07 10:09:00,527.6,527.89,527.58,527.69,14765
2025-02-07 10:10:00,527.68,527.82,526.8,526.97,25134
2025-02-07 10:11:00,526.95,527.23,526.6,526.66,7821
2025-02-07 10:12:00,526.64,526.7,525.6,525.9,35870
2025-02-07 10:13:00,525.89,525.98,525.35,525.54,25426
2025-02-07 10:14:00,525.58,526.18,525.48,526.06,31025
2025-02-07 10:15:00,526.23,526.43,525.97,526.41,17426
2025-02-07 10:16:00,526.39,526.425,525.83,526.06,12707
2025-02-07 10:17:00,525.96,525.98,525.69,525.87,11328
2025-02-07 10:18:00,525.81,526.73,525.81,526.7,15323
2025-02-07 10:19:00,526.49,527,526.45,526.85,13744
2025-02-07 10:20:00,526.72,526.98,526.25,526.37,9941
2025-02-07 10:21:00,526.28,526.7,526.18,526.58,10886
2025-02-07 10:22:00,526.51,527.27,526.51,526.94,11647
2025-02-07 10:23:00,526.97,527.33,526.82,527.33,12947
2025-02-07 10:24:00,527.32,527.57,527.26,527.26,12883
2025-02-07 10:25:00,527.33,527.43,526.92,526.99,16310
2025-02-07 10:26:00,527.07,527.32,526.99,527.24,7612
2025-02-07 10:27:00,527.37,527.57,527.17,527.49,8165
2025-02-07 10:28:00,527.5,527.63,527.45,527.48,6637
2025-02-07 10:29:00,527.52,527.52,526.77,526.84,17333
2025-02-07 10:30:00,526.77,526.97,526.47,526.93,12721
2025-02-07 10:31:00,526.99,527.08,526.74,526.82,10539
2025-02-07 10:32:00,526.89,526.9,526.51,526.55,17296
2025-02-07 10:33:00,526.65,526.97,526.64,526.74,4090
2025-02-07 10:34:00,526.79,526.99,526.48,526.98,4641
2025-02-07 10:35:00,527,527.15,526.81,527.14,6003
2025-02-07 10:36:00,527.14,527.56,527.14,527.52,21065
2025-02-07 10:37:00,527.54,528.08,527.54,527.91,11896
2025-02-07 10:38:00,527.95,528.02,527.69,527.77,3788
2025-02-07 10:39:00,527.79,527.79,526.93,527.2,21048
2025-02-07 10:40:00,527.2,527.54,527.2,527.5,8058
2025-02-07 10:41:00,527.53,527.72,527.42,527.42,10722
2025-02-07 10:42:00,527.47,527.47,527.09,527.15,5667
2025-02-07 10:43:00,527.13,527.3,527.05,527.18,8196
2025-02-07 10:44:00,527.15,527.15,526.67,526.95,13563
2025-02-07 10:45:00,526.96,527.14,526.67,526.73,6768
2025-02-07 10:46:00,526.7,527.37,526.52,527.37,10165
2025-02-07 10:47:00,527.35,527.5,527.01,527.45,3705
2025-02-07 10:48:00,527.56,527.59,527.15,527.36,6097
2025-02-07 10:49:00,527.47,527.56,527.27,527.53,2832
2025-02-07 10:50:00,527.49,527.86,527.41,527.84,4040
2025-02-07 10:51:00,527.79,527.921,527.67,527.88,5168
2025-02-07 10:52:00,527.86,528.16,527.76,528.05,4966
2025-02-07 10:53:00,528.05,528.14,524.25,524.59,129081
2025-02-07 10:54:00,524.64,524.79,523.68,524.37,70344
2025-02-07 10:55:00,524.45,526.28,524.08,525.54,51418
2025-02-07 10:56:00,525.66,525.85,525.2,525.27,20441
2025-02-07 10:57:00,525.22,525.45,524.93,525.42,15015
2025-02-07 10:58:00,525.5,526,525.31,525.71,14738
2025-02-07 10:59:00,525.71,526.2,525.45,526.2,12756
2025-02-07 11:00:00,526.23,526.29,525.36,525.73,8491
2025-02-07 11:01:00,525.63,525.8,524.94,525.11,10359
2025-02-07 11:02:00,525.06,525.2,524.8,524.88,18874
2025-02-07 11:03:00,524.93,524.93,524.26,524.66,24052
2025-02-07 11:04:00,524.69,525.06,524.58,524.58,6833
2025-02-07 11:05:00,524.65,524.87,524.22,524.35,11046
2025-02-07 11:06:00,524.14,525.42,523.91,525.42,12642
2025-02-07 11:07:00,525.42,525.96,525.38,525.54,9717
2025-02-07 11:08:00,525.62,526.17,525.62,525.79,11337
2025-02-07 11:09:00,525.82,526.17,525.82,525.89,17921
2025-02-07 11:10:00,525.97,525.97,525.22,525.68,6580
2025-02-07 11:11:00,525.69,525.74,525.48,525.72,4828
2025-02-07 11:12:00,525.75,526.05,525.71,525.97,8526
2025-02-07 11:13:00,526,526.04,525.18,525.34,7102
2025-02-07 11:14:00,525.32,525.37,524.74,524.77,2394
2025-02-07 11:15:00,524.85,524.99,524.62,524.66,7193
2025-02-07 11:16:00,524.7,525.32,524.7,525.14,6974
2025-02-07 11:17:00,525.2,525.62,525.09,525.56,1775
2025-02-07 11:18:00,525.64,525.78,525.64,525.7,1725
2025-02-07 11:19:00,525.84,527.03,525.82,526.12,51640
2025-02-07 11:20:00,526.12,526.8,526.07,526.44,13858
2025-02-07 11:21:00,526.28,526.51,525.96,526.17,5922
2025-02-07 11:22:00,525.97,526.01,525.45,525.45,9477
2025-02-07 11:23:00,525.46,525.88,525.34,525.87,3622
2025-02-07 11:24:00,525.88,525.88,525.46,525.53,6200
2025-02-07 11:25:00,525.54,525.94,525.41,525.67,4627
2025-02-07 11:26:00,525.64,525.64,524.95,525.1,14676
2025-02-07 11:27:00,525.17,525.22,524.77,524.84,8765
2025-02-07 11:28:00,524.89,525.08,524.69,524.86,4887
2025-02-07 11:29:00,524.86,524.95,524.5,524.58,7398
2025-02-07 11:30:00,524.7,525.2,524.69,524.92,6489
2025-02-07 11:31:00,524.97,525.17,524.81,525.1,3920
2025-02-07 11:32:00,525.05,525.13,524.64,524.64,3342
2025-02-07 11:33:00,524.67,524.9,524.45,524.85,2972
2025-02-07 11:34:00,524.86,525.33,524.86,525.14,2377
2025-02-07 11:35:00,525.06,525.06,524.21,524.46,6453
2025-02-07 11:36:00,524.43,524.71,524.395,524.45,3389
2025-02-07 11:37:00,524.42,524.74,524.27,524.65,1394
2025-02-07 11:38:00,524.7,524.82,524.34,524.48,1765
2025-02-07 11:39:00,524.54,524.63,524.54,524.56,1812
2025-02-07 11:40:00,524.58,525.08,524.58,525.08,905
2025-02-07 11:41:00,524.99,525.27,524.915,524.93,7038
2025-02-07 11:42:00,524.97,524.99,524.66,524.89,1083
2025-02-07 11:43:00,524.77,524.77,524.25,524.63,2952
2025-02-07 11:44:00,524.65,524.86,524.62,524.62,826
2025-02-07 11:45:00,524.51,524.64,524.42,524.6,1612
2025-02-07 11:46:00,524.66,524.66,523.84,523.85,15568
